,positive,trust,anticipation,joy,negative,sadness,anger,fear,surprise,disgust,outcome
1500,21.0,10.0,10.0,3.0,4.0,1.0,1.0,6.0,3.0,0.0,1
1501,13.0,10.0,4.0,3.0,9.0,4.0,5.0,8.0,4.0,4.0,1
1502,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0
1503,15.0,11.0,7.0,4.0,15.0,11.0,2.0,4.0,4.0,2.0,0
1504,23.0,20.0,12.0,12.0,1.0,1.0,2.0,1.0,14.0,1.0,0
1505,527.0,233.0,215.0,190.0,113.0,81.0,38.0,53.0,28.0,14.0,1
1506,41.0,35.0,16.0,12.0,21.0,7.0,7.0,23.0,14.0,4.0,0
1507,8.0,12.0,4.0,2.0,7.0,1.0,3.0,5.0,3.0,1.0,0
1508,6.0,2.0,0.0,1.0,8.0,6.0,4.0,6.0,2.0,5.0,0
1509,14.0,13.0,3.0,3.0,8.0,4.0,5.0,4.0,2.0,1.0,1
1510,13.0,10.0,7.0,2.0,7.0,3.0,2.0,4.0,3.0,2.0,1
1511,33.0,23.0,7.0,5.0,15.0,6.0,7.0,9.0,9.0,1.0,0
1512,36.0,35.0,22.0,4.0,31.0,12.0,7.0,19.0,9.0,7.0,1
1513,14.0,17.0,4.0,2.0,13.0,5.0,4.0,3.0,7.0,3.0,1
1514,13.0,10.0,7.0,2.0,7.0,3.0,2.0,4.0,3.0,2.0,1
1515,2.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0
1516,59.0,44.0,14.0,13.0,49.0,19.0,14.0,22.0,14.0,15.0,1
1517,43.0,32.0,11.0,9.0,42.0,10.0,19.0,21.0,9.0,6.0,1
1518,21.0,11.0,10.0,6.0,13.0,4.0,5.0,12.0,2.0,2.0,0
1519,24.0,24.0,3.0,3.0,14.0,5.0,8.0,16.0,3.0,6.0,0
1520,19.0,19.0,6.0,7.0,11.0,8.0,9.0,12.0,4.0,6.0,0
1521,15.0,16.0,3.0,3.0,9.0,5.0,4.0,11.0,6.0,1.0,0
1522,47.0,49.0,10.0,6.0,7.0,2.0,5.0,4.0,1.0,3.0,1
1523,19.0,18.0,9.0,5.0,16.0,4.0,7.0,9.0,9.0,4.0,1
1524,37.0,33.0,10.0,3.0,23.0,8.0,12.0,20.0,12.0,8.0,0
1525,19.0,18.0,9.0,5.0,16.0,4.0,7.0,9.0,9.0,4.0,1
1526,115.0,137.0,22.0,15.0,74.0,16.0,41.0,81.0,21.0,21.0,0
1527,13.0,11.0,6.0,5.0,9.0,2.0,3.0,2.0,5.0,6.0,0
1528,5.0,2.0,3.0,1.0,4.0,3.0,1.0,2.0,2.0,1.0,0
1529,62.0,51.0,20.0,18.0,19.0,8.0,12.0,22.0,18.0,6.0,0
1530,59.0,43.0,23.0,33.0,23.0,8.0,12.0,15.0,12.0,18.0,1
1531,14.0,10.0,13.0,1.0,16.0,10.0,6.0,16.0,5.0,6.0,1
1532,13.0,15.0,4.0,2.0,15.0,7.0,10.0,19.0,5.0,6.0,0
1533,29.0,16.0,21.0,18.0,27.0,22.0,8.0,6.0,22.0,1.0,0
1534,22.0,11.0,7.0,3.0,28.0,9.0,4.0,17.0,6.0,9.0,0
1535,7.0,5.0,2.0,2.0,6.0,0.0,3.0,2.0,3.0,1.0,1
1536,14.0,10.0,13.0,1.0,16.0,10.0,6.0,16.0,5.0,6.0,1
1537,13.0,15.0,4.0,2.0,15.0,7.0,10.0,19.0,5.0,6.0,0
1538,29.0,16.0,21.0,18.0,27.0,22.0,8.0,6.0,22.0,1.0,0
1539,12.0,15.0,0.0,2.0,5.0,2.0,3.0,7.0,4.0,2.0,0
1540,10.0,6.0,3.0,1.0,15.0,3.0,8.0,4.0,3.0,0.0,1
1541,20.0,12.0,9.0,12.0,6.0,5.0,0.0,1.0,10.0,0.0,0
1542,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0
1543,16.0,11.0,4.0,3.0,15.0,7.0,7.0,9.0,6.0,5.0,1
1544,16.0,19.0,12.0,3.0,17.0,9.0,8.0,7.0,14.0,2.0,1
1545,8.0,6.0,10.0,0.0,5.0,2.0,6.0,7.0,2.0,1.0,1
1546,46.0,25.0,12.0,13.0,18.0,6.0,4.0,11.0,9.0,4.0,0
1547,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1548,6.0,6.0,1.0,0.0,2.0,0.0,0.0,1.0,5.0,0.0,0
1549,21.0,16.0,5.0,8.0,12.0,3.0,1.0,7.0,7.0,1.0,0
1550,15.0,11.0,3.0,4.0,5.0,3.0,3.0,5.0,1.0,2.0,0
1551,132.0,120.0,27.0,16.0,62.0,15.0,16.0,35.0,11.0,7.0,0
1552,18.0,21.0,4.0,3.0,9.0,2.0,7.0,13.0,10.0,4.0,0
1553,255.0,184.0,71.0,42.0,112.0,45.0,52.0,60.0,19.0,49.0,0
1554,8.0,8.0,1.0,3.0,8.0,3.0,6.0,6.0,4.0,3.0,0
1555,44.0,34.0,14.0,11.0,22.0,11.0,11.0,14.0,18.0,5.0,0
1556,15.0,13.0,2.0,0.0,16.0,6.0,3.0,5.0,6.0,3.0,0
1557,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
1558,13.0,6.0,5.0,1.0,11.0,6.0,2.0,7.0,1.0,5.0,1
1559,12.0,11.0,5.0,0.0,7.0,3.0,5.0,6.0,2.0,1.0,1
1560,16.0,10.0,12.0,1.0,18.0,16.0,19.0,17.0,8.0,9.0,0
1561,22.0,15.0,11.0,5.0,27.0,22.0,7.0,9.0,8.0,2.0,0
1562,218.0,193.0,166.0,108.0,330.0,239.0,82.0,42.0,65.0,9.0,0
1563,16.0,18.0,2.0,3.0,4.0,0.0,1.0,7.0,7.0,2.0,0
1564,8.0,8.0,1.0,3.0,8.0,3.0,6.0,6.0,4.0,3.0,0
1565,44.0,34.0,14.0,11.0,22.0,11.0,11.0,14.0,18.0,5.0,0
1566,31.0,25.0,11.0,12.0,17.0,8.0,6.0,13.0,8.0,0.0,0
1567,30.0,24.0,12.0,8.0,17.0,12.0,16.0,16.0,8.0,7.0,0
1568,65.0,33.0,27.0,20.0,22.0,4.0,2.0,14.0,4.0,1.0,0
1569,31.0,27.0,15.0,15.0,9.0,6.0,6.0,4.0,12.0,2.0,0
1570,123.0,86.0,44.0,29.0,100.0,46.0,50.0,56.0,14.0,21.0,0
1571,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1572,4.0,5.0,4.0,0.0,8.0,4.0,3.0,3.0,1.0,2.0,0
1573,22.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1574,4.0,5.0,4.0,0.0,8.0,4.0,3.0,3.0,1.0,2.0,0
1575,18.0,15.0,4.0,3.0,14.0,4.0,2.0,2.0,6.0,2.0,1
1576,235.0,153.0,102.0,52.0,124.0,38.0,38.0,96.0,27.0,36.0,1
1577,181.0,90.0,75.0,59.0,82.0,35.0,37.0,44.0,32.0,24.0,1
1578,12.0,7.0,3.0,1.0,7.0,2.0,2.0,2.0,4.0,2.0,1
1579,31.0,26.0,13.0,9.0,16.0,9.0,8.0,6.0,3.0,1.0,0
1580,21.0,18.0,1.0,2.0,26.0,10.0,16.0,20.0,11.0,4.0,0
1581,40.0,39.0,8.0,10.0,18.0,8.0,14.0,30.0,9.0,5.0,0
1582,27.0,28.0,8.0,5.0,3.0,2.0,2.0,2.0,1.0,1.0,1
1583,6.0,6.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,2.0,0
1584,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1585,17.0,15.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1
1586,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,0
1587,12.0,7.0,2.0,4.0,13.0,7.0,5.0,9.0,9.0,1.0,0
1588,19.0,14.0,6.0,5.0,13.0,6.0,9.0,8.0,5.0,4.0,0
1589,81.0,72.0,33.0,15.0,27.0,19.0,19.0,13.0,17.0,1.0,1
1590,2.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0
1591,17.0,21.0,4.0,6.0,1.0,0.0,1.0,2.0,4.0,0.0,0
1592,28.0,28.0,9.0,6.0,11.0,4.0,5.0,3.0,8.0,0.0,0
1593,52.0,34.0,9.0,6.0,12.0,1.0,4.0,7.0,5.0,3.0,1
1594,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0
1595,10.0,9.0,5.0,4.0,2.0,0.0,2.0,4.0,4.0,1.0,0
1596,17.0,14.0,4.0,3.0,2.0,1.0,2.0,0.0,2.0,1.0,1
1597,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1598,7.0,4.0,3.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,0
1599,60.0,50.0,17.0,13.0,4.0,2.0,4.0,4.0,1.0,0.0,1
1600,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1601,19.0,14.0,10.0,10.0,5.0,3.0,3.0,6.0,9.0,1.0,0
1602,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1603,67.0,55.0,18.0,16.0,11.0,8.0,8.0,9.0,11.0,3.0,1
1604,67.0,55.0,18.0,16.0,11.0,8.0,8.0,9.0,11.0,3.0,1
1605,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0
1606,51.0,36.0,15.0,7.0,9.0,2.0,5.0,1.0,3.0,1.0,1
1607,92.0,73.0,33.0,26.0,9.0,4.0,3.0,10.0,9.0,1.0,1
1608,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1609,38.0,26.0,10.0,12.0,9.0,5.0,8.0,5.0,14.0,5.0,1
1610,9.0,7.0,4.0,3.0,10.0,7.0,4.0,5.0,3.0,3.0,0
1611,47.0,31.0,17.0,10.0,9.0,2.0,3.0,3.0,4.0,0.0,1
1612,68.0,62.0,23.0,14.0,13.0,8.0,9.0,5.0,11.0,3.0,1
1613,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0
1614,19.0,13.0,8.0,7.0,10.0,4.0,2.0,3.0,6.0,0.0,0
1615,11.0,4.0,4.0,0.0,6.0,3.0,4.0,5.0,2.0,1.0,0
1616,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
1617,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1618,68.0,39.0,18.0,6.0,31.0,16.0,15.0,22.0,7.0,11.0,1
1619,23.0,24.0,10.0,9.0,3.0,2.0,2.0,0.0,4.0,0.0,1
1620,37.0,31.0,12.0,6.0,2.0,1.0,3.0,3.0,2.0,1.0,1
1621,4.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0
1622,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1623,10.0,9.0,4.0,2.0,5.0,3.0,6.0,3.0,5.0,1.0,0
1624,35.0,35.0,11.0,7.0,8.0,1.0,6.0,4.0,10.0,1.0,0
1625,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1626,14.0,7.0,3.0,2.0,4.0,1.0,1.0,2.0,3.0,0.0,0
1627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1628,7.0,6.0,3.0,2.0,10.0,0.0,4.0,4.0,2.0,3.0,0
1629,10.0,4.0,3.0,1.0,2.0,2.0,0.0,2.0,8.0,1.0,0
1630,17.0,9.0,2.0,2.0,4.0,3.0,2.0,2.0,5.0,1.0,0
1631,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1632,19.0,11.0,4.0,2.0,4.0,4.0,2.0,5.0,5.0,0.0,1
1633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1634,27.0,20.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,1
1635,6.0,4.0,1.0,1.0,5.0,2.0,2.0,6.0,3.0,2.0,0
1636,22.0,18.0,6.0,7.0,3.0,0.0,0.0,1.0,9.0,0.0,0
1637,15.0,9.0,3.0,6.0,1.0,1.0,1.0,0.0,5.0,0.0,0
1638,2.0,1.0,1.0,0.0,4.0,3.0,0.0,3.0,2.0,2.0,0
1639,77.0,63.0,37.0,14.0,26.0,8.0,15.0,16.0,9.0,6.0,1
1640,9.0,8.0,1.0,0.0,3.0,3.0,2.0,4.0,1.0,1.0,0
1641,17.0,14.0,7.0,4.0,9.0,3.0,7.0,3.0,4.0,2.0,1
1642,4.0,5.0,2.0,1.0,10.0,9.0,4.0,7.0,2.0,3.0,0
1643,16.0,12.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1644,13.0,8.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
1645,10.0,11.0,3.0,5.0,6.0,3.0,6.0,5.0,3.0,2.0,0
1646,9.0,9.0,5.0,4.0,12.0,4.0,6.0,4.0,4.0,3.0,0
1647,13.0,11.0,7.0,2.0,10.0,7.0,5.0,6.0,9.0,3.0,0
1648,167.0,131.0,65.0,49.0,125.0,68.0,65.0,73.0,28.0,32.0,1
1649,18.0,17.0,8.0,5.0,29.0,17.0,15.0,18.0,2.0,5.0,1
1650,11.0,11.0,4.0,2.0,7.0,6.0,8.0,8.0,8.0,2.0,0
1651,41.0,33.0,18.0,12.0,46.0,29.0,27.0,29.0,6.0,10.0,1
1652,19.0,14.0,5.0,4.0,3.0,2.0,2.0,2.0,4.0,1.0,1
1653,12.0,13.0,5.0,4.0,8.0,1.0,5.0,2.0,7.0,2.0,0
1654,28.0,24.0,4.0,3.0,8.0,1.0,3.0,2.0,2.0,2.0,1
1655,25.0,20.0,5.0,5.0,4.0,1.0,1.0,1.0,1.0,0.0,1
1656,4.0,5.0,0.0,0.0,4.0,0.0,2.0,2.0,3.0,0.0,0
1657,12.0,9.0,4.0,1.0,5.0,3.0,1.0,6.0,3.0,0.0,0
1658,47.0,36.0,10.0,10.0,11.0,3.0,6.0,5.0,5.0,1.0,1
1659,27.0,26.0,17.0,8.0,9.0,5.0,4.0,6.0,3.0,1.0,1
1660,4.0,3.0,3.0,2.0,6.0,5.0,2.0,0.0,1.0,1.0,0
1661,13.0,11.0,3.0,2.0,7.0,5.0,5.0,7.0,1.0,1.0,1
1662,48.0,40.0,10.0,12.0,6.0,0.0,0.0,1.0,5.0,0.0,1
1663,9.0,8.0,1.0,0.0,6.0,2.0,2.0,3.0,0.0,1.0,1
1664,48.0,39.0,10.0,3.0,13.0,3.0,11.0,12.0,5.0,1.0,1
1665,16.0,12.0,8.0,4.0,4.0,2.0,3.0,5.0,3.0,0.0,0
1666,45.0,29.0,9.0,4.0,14.0,3.0,6.0,10.0,6.0,5.0,1
1667,2.0,2.0,0.0,0.0,5.0,3.0,3.0,2.0,3.0,2.0,0
1668,32.0,24.0,2.0,2.0,8.0,2.0,7.0,6.0,3.0,1.0,1
1669,29.0,25.0,10.0,12.0,18.0,8.0,7.0,9.0,9.0,2.0,1
1670,18.0,14.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1671,22.0,14.0,6.0,3.0,6.0,2.0,3.0,3.0,2.0,2.0,1
1672,18.0,17.0,4.0,5.0,6.0,2.0,0.0,2.0,8.0,0.0,0
1673,8.0,9.0,3.0,0.0,6.0,0.0,1.0,5.0,2.0,1.0,0
1674,41.0,28.0,18.0,8.0,10.0,5.0,3.0,4.0,1.0,1.0,1
1675,16.0,14.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0
1676,53.0,43.0,19.0,17.0,6.0,3.0,3.0,6.0,8.0,1.0,1
1677,64.0,47.0,22.0,11.0,37.0,14.0,23.0,23.0,2.0,5.0,1
1678,103.0,102.0,31.0,8.0,26.0,5.0,6.0,10.0,4.0,4.0,1
1679,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0
1680,16.0,14.0,5.0,1.0,14.0,4.0,4.0,6.0,3.0,2.0,1
1681,49.0,38.0,8.0,8.0,14.0,3.0,3.0,7.0,2.0,1.0,1
1682,94.0,62.0,19.0,23.0,16.0,8.0,11.0,11.0,5.0,7.0,1
1683,26.0,27.0,5.0,5.0,3.0,1.0,1.0,1.0,2.0,1.0,1
1684,22.0,13.0,4.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,1
1685,17.0,13.0,2.0,2.0,9.0,2.0,4.0,5.0,2.0,0.0,1
1686,77.0,66.0,20.0,9.0,22.0,11.0,7.0,8.0,8.0,6.0,1
1687,41.0,32.0,10.0,10.0,19.0,8.0,9.0,12.0,7.0,5.0,1
1688,97.0,58.0,45.0,37.0,21.0,9.0,9.0,17.0,14.0,4.0,1
1689,75.0,54.0,25.0,10.0,28.0,12.0,11.0,25.0,16.0,6.0,1
1690,50.0,44.0,15.0,9.0,12.0,1.0,3.0,5.0,4.0,1.0,1
1691,14.0,13.0,3.0,2.0,7.0,3.0,0.0,2.0,3.0,0.0,0
1692,58.0,38.0,19.0,17.0,31.0,15.0,17.0,20.0,15.0,10.0,1
1693,59.0,43.0,25.0,22.0,17.0,5.0,6.0,9.0,19.0,0.0,1
1694,58.0,43.0,15.0,18.0,25.0,11.0,12.0,12.0,13.0,10.0,1
1695,46.0,33.0,5.0,6.0,9.0,1.0,5.0,5.0,3.0,4.0,1
1696,38.0,30.0,8.0,5.0,18.0,6.0,6.0,6.0,8.0,2.0,1
1697,58.0,38.0,19.0,17.0,31.0,15.0,17.0,20.0,15.0,10.0,1
1698,24.0,22.0,5.0,7.0,22.0,10.0,12.0,14.0,5.0,8.0,1
1699,15.0,10.0,9.0,5.0,9.0,5.0,4.0,2.0,4.0,1.0,1
1700,30.0,21.0,7.0,8.0,6.0,5.0,0.0,2.0,2.0,0.0,1
1701,15.0,10.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1
1702,20.0,15.0,4.0,5.0,2.0,0.0,1.0,0.0,2.0,0.0,1
1703,15.0,10.0,9.0,5.0,9.0,5.0,4.0,2.0,4.0,1.0,1
1704,26.0,25.0,5.0,6.0,4.0,1.0,2.0,1.0,2.0,0.0,1
1705,36.0,38.0,9.0,9.0,10.0,5.0,5.0,11.0,3.0,5.0,1
1706,18.0,17.0,1.0,3.0,7.0,3.0,2.0,3.0,6.0,0.0,0
1707,32.0,29.0,8.0,6.0,5.0,2.0,1.0,4.0,4.0,2.0,1
1708,34.0,30.0,8.0,9.0,6.0,2.0,0.0,0.0,2.0,0.0,1
1709,31.0,29.0,10.0,8.0,5.0,2.0,3.0,3.0,4.0,1.0,1
1710,4.0,4.0,2.0,1.0,3.0,2.0,0.0,1.0,2.0,1.0,0
1711,25.0,25.0,7.0,5.0,16.0,6.0,4.0,6.0,3.0,1.0,1
1712,5.0,2.0,0.0,0.0,5.0,3.0,2.0,2.0,2.0,1.0,0
1713,10.0,8.0,5.0,4.0,3.0,2.0,1.0,3.0,6.0,1.0,0
1714,15.0,14.0,6.0,6.0,5.0,1.0,2.0,4.0,1.0,0.0,1
1715,36.0,28.0,7.0,4.0,9.0,4.0,4.0,5.0,4.0,0.0,1
1716,16.0,13.0,7.0,8.0,3.0,2.0,0.0,1.0,7.0,1.0,0
1717,110.0,66.0,11.0,6.0,10.0,6.0,5.0,5.0,4.0,4.0,1
1718,31.0,21.0,7.0,1.0,8.0,3.0,6.0,10.0,2.0,3.0,1
1719,16.0,19.0,8.0,3.0,17.0,7.0,10.0,10.0,4.0,4.0,0
1720,64.0,47.0,9.0,11.0,32.0,15.0,13.0,16.0,16.0,6.0,1
1721,9.0,10.0,1.0,2.0,2.0,1.0,1.0,0.0,3.0,0.0,0
1722,38.0,27.0,17.0,11.0,29.0,13.0,13.0,16.0,11.0,6.0,1
1723,4.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0
1724,58.0,44.0,17.0,8.0,9.0,5.0,10.0,13.0,2.0,2.0,1
1725,33.0,22.0,11.0,3.0,9.0,5.0,4.0,3.0,4.0,1.0,1
1726,31.0,27.0,4.0,7.0,16.0,6.0,8.0,6.0,2.0,3.0,1
1727,24.0,24.0,8.0,5.0,19.0,8.0,6.0,9.0,6.0,1.0,0
1728,72.0,53.0,14.0,6.0,6.0,7.0,2.0,1.0,6.0,1.0,1
1729,40.0,29.0,11.0,7.0,5.0,3.0,4.0,4.0,7.0,0.0,1
1730,39.0,41.0,20.0,7.0,4.0,4.0,3.0,1.0,3.0,0.0,1
1731,17.0,17.0,5.0,5.0,15.0,8.0,5.0,8.0,6.0,1.0,0
1732,40.0,43.0,14.0,7.0,5.0,4.0,3.0,1.0,3.0,0.0,1
1733,45.0,48.0,9.0,14.0,7.0,1.0,3.0,5.0,5.0,4.0,1
1734,29.0,25.0,19.0,15.0,17.0,8.0,7.0,11.0,2.0,6.0,1
1735,52.0,34.0,6.0,4.0,9.0,10.0,6.0,2.0,4.0,3.0,1
1736,4.0,5.0,1.0,0.0,3.0,0.0,2.0,1.0,3.0,0.0,0
1737,28.0,29.0,8.0,4.0,5.0,3.0,4.0,3.0,3.0,3.0,1
1738,77.0,81.0,22.0,15.0,25.0,8.0,15.0,21.0,9.0,3.0,1
1739,93.0,57.0,31.0,13.0,26.0,13.0,9.0,13.0,12.0,5.0,1
1740,49.0,40.0,18.0,7.0,21.0,11.0,6.0,11.0,6.0,1.0,1
1741,8.0,7.0,2.0,1.0,7.0,1.0,0.0,3.0,4.0,1.0,0
1742,23.0,14.0,6.0,5.0,3.0,1.0,1.0,2.0,2.0,0.0,1
1743,19.0,18.0,6.0,4.0,5.0,2.0,1.0,4.0,4.0,0.0,1
1744,103.0,54.0,48.0,12.0,36.0,19.0,15.0,30.0,13.0,10.0,1
1745,17.0,25.0,5.0,3.0,6.0,1.0,0.0,3.0,3.0,2.0,1
1746,59.0,41.0,26.0,18.0,28.0,10.0,10.0,21.0,10.0,1.0,1
1747,29.0,24.0,7.0,6.0,4.0,1.0,1.0,3.0,5.0,1.0,1
1748,88.0,79.0,28.0,22.0,25.0,13.0,16.0,14.0,12.0,4.0,1
1749,31.0,33.0,8.0,1.0,20.0,5.0,5.0,5.0,0.0,4.0,1
1750,49.0,49.0,16.0,9.0,13.0,6.0,5.0,5.0,4.0,3.0,1
1751,112.0,77.0,22.0,39.0,18.0,5.0,4.0,8.0,6.0,4.0,1
1752,41.0,39.0,16.0,11.0,20.0,8.0,11.0,11.0,11.0,7.0,1
1753,7.0,7.0,1.0,0.0,5.0,2.0,1.0,4.0,5.0,0.0,0
1754,27.0,12.0,7.0,3.0,4.0,2.0,4.0,3.0,4.0,2.0,1
1755,65.0,50.0,17.0,16.0,10.0,5.0,6.0,1.0,11.0,1.0,1
1756,94.0,65.0,41.0,20.0,15.0,5.0,11.0,11.0,8.0,6.0,1
1757,31.0,21.0,6.0,1.0,9.0,3.0,7.0,8.0,2.0,1.0,1
1758,10.0,4.0,8.0,4.0,8.0,5.0,3.0,3.0,3.0,1.0,1
1759,15.0,18.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,1
1760,34.0,21.0,3.0,1.0,15.0,8.0,3.0,3.0,2.0,1.0,1
1761,144.0,103.0,64.0,24.0,98.0,48.0,42.0,65.0,20.0,24.0,1
1762,99.0,78.0,43.0,45.0,14.0,5.0,9.0,14.0,4.0,3.0,1
1763,16.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1
1764,40.0,33.0,11.0,3.0,30.0,14.0,31.0,31.0,3.0,6.0,1
1765,587.0,323.0,228.0,86.0,332.0,166.0,88.0,190.0,105.0,60.0,1
1766,20.0,11.0,6.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,1
1767,40.0,33.0,11.0,5.0,4.0,1.0,2.0,2.0,5.0,0.0,1
1768,21.0,7.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1
1769,38.0,32.0,5.0,3.0,11.0,2.0,4.0,4.0,1.0,1.0,1
1770,40.0,33.0,11.0,3.0,30.0,14.0,31.0,31.0,3.0,6.0,1
1771,587.0,323.0,228.0,86.0,332.0,166.0,88.0,190.0,105.0,60.0,1
1772,20.0,11.0,6.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,1
1773,40.0,33.0,11.0,5.0,4.0,1.0,2.0,2.0,5.0,0.0,1
1774,21.0,7.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1
1775,25.0,18.0,5.0,5.0,5.0,1.0,2.0,0.0,5.0,1.0,1
1776,29.0,29.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,2.0,1
1777,46.0,32.0,8.0,6.0,10.0,2.0,6.0,6.0,4.0,1.0,1
1778,57.0,40.0,14.0,26.0,17.0,3.0,7.0,4.0,4.0,3.0,1
1779,58.0,48.0,20.0,13.0,12.0,1.0,3.0,5.0,5.0,3.0,1
1780,58.0,48.0,20.0,13.0,12.0,1.0,3.0,5.0,5.0,3.0,1
1781,54.0,42.0,13.0,13.0,15.0,2.0,3.0,7.0,2.0,2.0,1
1782,32.0,23.0,6.0,5.0,4.0,0.0,1.0,1.0,2.0,0.0,1
1783,37.0,28.0,6.0,9.0,8.0,3.0,3.0,6.0,5.0,1.0,1
1784,6.0,3.0,1.0,0.0,3.0,1.0,2.0,2.0,2.0,1.0,0
1785,32.0,26.0,7.0,3.0,8.0,1.0,2.0,5.0,3.0,1.0,1
1786,10.0,7.0,7.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,1
1787,89.0,46.0,13.0,16.0,12.0,3.0,5.0,7.0,4.0,3.0,1
1788,29.0,17.0,4.0,1.0,8.0,4.0,3.0,3.0,2.0,3.0,1
1789,20.0,9.0,5.0,2.0,6.0,2.0,3.0,3.0,1.0,1.0,1
1790,26.0,11.0,6.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,1
1791,15.0,11.0,4.0,4.0,3.0,1.0,1.0,1.0,4.0,2.0,1
1792,12.0,14.0,0.0,0.0,9.0,2.0,7.0,7.0,1.0,3.0,1
1793,24.0,15.0,4.0,3.0,5.0,1.0,1.0,2.0,3.0,0.0,1
1794,87.0,101.0,32.0,24.0,16.0,6.0,14.0,6.0,4.0,5.0,1
1795,23.0,9.0,5.0,1.0,4.0,0.0,2.0,3.0,2.0,1.0,1
1796,49.0,41.0,17.0,7.0,19.0,6.0,11.0,14.0,10.0,7.0,1
1797,66.0,53.0,17.0,8.0,15.0,7.0,9.0,7.0,6.0,0.0,1
1798,60.0,50.0,17.0,8.0,14.0,6.0,9.0,7.0,6.0,0.0,0
1799,43.0,27.0,5.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,1
1800,39.0,18.0,7.0,9.0,7.0,5.0,7.0,6.0,2.0,0.0,1
1801,23.0,16.0,3.0,3.0,2.0,1.0,1.0,0.0,2.0,0.0,1
1802,30.0,32.0,5.0,7.0,4.0,1.0,2.0,3.0,1.0,1.0,1
1803,72.0,45.0,17.0,13.0,11.0,7.0,7.0,5.0,5.0,1.0,1
1804,37.0,24.0,11.0,6.0,7.0,3.0,3.0,4.0,5.0,0.0,1
1805,17.0,9.0,0.0,1.0,5.0,3.0,0.0,2.0,0.0,0.0,1
1806,17.0,9.0,0.0,1.0,5.0,3.0,0.0,2.0,0.0,0.0,1
1807,59.0,67.0,27.0,15.0,11.0,5.0,5.0,4.0,2.0,9.0,1
1808,38.0,39.0,6.0,5.0,6.0,1.0,5.0,5.0,2.0,0.0,1
1809,13.0,8.0,5.0,2.0,4.0,3.0,2.0,1.0,0.0,1.0,1
